"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene_symbol","ENTREZ_GENE_ID"
"13714","221727_at",-0.874716075926656,9.45059303158541,-5.75403016670461,5.11903490475452e-08,5.48457191573106e-06,8.14174381930253,"SUB1","10923"
"3020","204035_at",-1.27007277497447,10.3443836128632,-5.7514081285553,5.18388781242057e-08,5.51321715579788e-06,8.12982531379311,"SCG2","7857"
"12432","219414_at",-0.61415790696793,7.22495156960509,-5.74732654529538,5.28644507597694e-08,5.58125121014091e-06,8.11127903447474,"CLSTN2","64084"
"11153","217865_at",0.456682389208721,10.9907073425294,5.74253483233137,5.40938293075091e-08,5.62912507858786e-06,8.08951627635138,"RNF130","55819"
"12193","219093_at",-0.743852838132081,8.93887702608862,-5.74252544267556,5.40962656197257e-08,5.62912507858786e-06,8.08947364179249,"PID1","55022"
"6044","208922_s_at",0.329908819493562,9.47797637213955,5.74051989819612,5.4619109586346e-08,5.64293429326364e-06,8.08036826833724,"NXF1","10482"
"8109","212157_at",-0.540265064517733,8.47875512428546,-5.73514553379718,5.60447211085488e-08,5.74915493697907e-06,8.05597771698725,"SDC2","6383"
"8528","212645_x_at",-0.288038828354638,9.16834200534733,-5.73064818590687,5.72656425513625e-08,5.83302995678103e-06,8.03557810148256,"BRE","9577"
"3106","204141_at",-0.541490517833198,12.7907388589376,-5.72262857196345,5.95077189567976e-08,5.97721977077167e-06,7.99922612896762,"TUBB2A","7280"
"3498","204667_at",-0.559918186710173,7.10126257416162,-5.72401034664048,5.91153749135806e-08,5.97721977077167e-06,8.00548732381056,"FOXA1","3169"
"5398","207859_s_at",-0.792457536581722,7.50845710738905,-5.71510872540164,6.1688026480727e-08,6.06976608855263e-06,7.96516795293371,"CHRNB3","1142"
"8698","212850_s_at",0.503031981964883,10.2884590631475,5.71690503438078,6.1160200547418e-08,6.06976608855263e-06,7.97330112285666,"LRP4","4038"
"11934","218763_at",-0.328389203700303,9.12514780858064,-5.71584856817419,6.14700937574182e-08,6.06976608855263e-06,7.96851755766957,"STX18","53407"
"10191","215233_at",0.54656245863982,8.18818984271935,5.71351664656232,6.21595675889971e-08,6.07483774058956e-06,7.95796079227783,"JMJD6","23210"
"2780","203714_s_at",-0.460980134791938,8.82121061215075,-5.70938239225779,6.34005891722e-08,6.15453773011209e-06,7.93925126111956,"TBCE","6905"
"9498","213927_at",-0.895826965350512,8.6409797200911,-5.70481826413964,6.47988264749686e-08,6.24833484089297e-06,7.91860602410127,"MAP3K9","4293"
"14027","222184_at",-0.376021819901323,7.3414170809044,-5.70297914292031,6.53707409244378e-08,6.26173772669582e-06,7.91028987476474,"LINC00965","349196"
"465","201015_s_at",0.379113919916906,7.97194579799813,5.69637672359939,6.74649051405112e-08,6.33644407761269e-06,7.88044863738605,"JUP","3728"
"9280","213601_at",-0.699008680283545,9.71481686559203,-5.69638579036564,6.74619847884106e-08,6.33644407761269e-06,7.88048960221705,"SLIT1","6585"
"14086","222315_at",0.500810390976364,7.06486073920004,5.69700131622525,6.72640165977708e-08,6.33644407761269e-06,7.88327072230505,"LOC100996756","100996756"
"13870","221909_at",-0.45197302820379,7.74351346750249,-5.69369523537444,6.8334048816288e-08,6.37666891663736e-06,7.86833509015676,"RNFT2","84900"
"4195","205691_at",-1.08593592965942,10.8681003575875,-5.68252446957329,7.20742363611719e-08,6.619013473003e-06,7.81790938891302,"SYNGR3","9143"
"9083","213333_at",-0.514638296095531,9.0129375991853,-5.68185704933948,7.23039358914874e-08,6.619013473003e-06,7.81489854069676,"MDH2","4191"
"12504","219520_s_at",0.334761601548951,9.01263494772223,5.68187011830705,7.22994312024872e-08,6.619013473003e-06,7.8149574949719,"WWC3","55841"
"2450","203313_s_at",0.400173161603882,6.88759226769195,5.65744315666056,8.12168634177478e-08,7.38818058159939e-06,7.7049139138829,"TGIF1","7050"
"2822","203773_x_at",-0.395625111778578,10.1107957748195,-5.65319845870322,8.28725617888298e-08,7.49167958571021e-06,7.68582154653148,"BLVRA","644"
"12253","219180_s_at",-0.335991639856021,7.94862017271838,-5.63659976895165,8.96700591334843e-08,8.05582444289886e-06,7.6112473989931,"PEX26","55670"
"2512","203389_at",-0.637569473666378,10.8662207614471,-5.62442938552142,9.49976930483128e-08,8.47895062361846e-06,7.55665553713455,"KIF3C","3797"
"6082","208968_s_at",-0.449125699743998,9.55671148786274,-5.62320097040408,9.55523334934879e-08,8.47895062361846e-06,7.55114941441089,"CIAPIN1","57019"
"10491","216047_x_at",-0.449086847458963,8.71012624544683,-5.61977206227135,9.71173302097338e-08,8.56527478142433e-06,7.53578400509905,"SEZ6L","23544"
"3568","204763_s_at",-0.386473823292448,10.5892732565007,-5.61175797789134,1.00873478849303e-07,8.84263029137162e-06,7.49989466291245,"GNAO1","2775"
"8638","212778_at",0.508574369727596,9.62207241452056,5.60848158065451,1.02449695174519e-07,8.92670115062794e-06,7.48523126459487,"PACS2","23241"
"9542","214005_at",-0.606857799195198,7.26714176073849,-5.60708551092076,1.03128614704994e-07,8.93204959935947e-06,7.47898483515945,"GGCX","2677"
"6254","209163_at",-0.643959858211859,8.60729562918383,-5.59857778904847,1.07362109121e-07,9.2433663471794e-06,7.44093985256455,"CYB561","1534"
"289","200810_s_at",-0.844477246686006,11.4093352372428,-5.58884868610365,1.12411863352678e-07,9.56426583254787e-06,7.39747754548341,"CIRBP","1153"
"3746","205030_at",-0.863977750514737,10.1199111950807,-5.57653441434686,1.19137383083258e-07,1.00186227262572e-05,7.34253485138889,"FABP7","2173"
"8058","212100_s_at",0.335015891039767,9.90292410488292,5.57721921210785,1.18753260454421e-07,1.00186227262572e-05,7.34558821522158,"POLDIP3","84271"
"10016","214874_at",-0.830670398635084,8.78209905308775,-5.57168205234933,1.2189422761296e-07,1.01326328057118e-05,7.32090599924622,"PKP4","8502"
"9160","213437_at",0.33026361591345,8.1771461921139,5.5584879995558,1.29709539890294e-07,1.06597658237114e-05,7.26215510701628,"RUFY3","22902"
"6887","210015_s_at",-0.421435452739797,8.01948234548754,-5.54760933170722,1.36519973141892e-07,1.11560728334708e-05,7.21378048562323,"MAP2","4133"
"8653","212796_s_at",0.318949571025601,9.18458022371483,5.54476349616064,1.3835848022344e-07,1.12427924604036e-05,7.2011356935516,"TBC1D2B","23102"
"10833","217118_s_at",0.393786625903108,11.3714458829698,5.54123288241381,1.40673035562213e-07,1.13279828426805e-05,7.1854539682659,"KIAA0930","23313"
"11903","218723_s_at",0.549290324523978,11.7607976764895,5.53959975155863,1.41756422464406e-07,1.13279828426805e-05,7.17820232663653,"RGCC","28984"
"10211","215283_at",0.275119439501583,7.83603425964758,5.53839886308999,1.42558266714062e-07,1.13294657678692e-05,7.17287084931986,"LINC00667","339290"
"6736","209793_at",-0.727447754071655,8.34562832559863,-5.53152825346335,1.47231779534213e-07,1.16369423999064e-05,7.14238212332801,"GRIA1","2890"
"9636","214156_at",-0.82080025185755,8.36654031365432,-5.53001005941797,1.48284504227605e-07,1.16564514627613e-05,7.13564829182804,"MYRIP","25924"
"12641","219728_at",0.884793967541434,8.77101318250667,5.52702090888836,1.50378741157459e-07,1.17571789843324e-05,7.12239358016856,"MYOT","9499"
"5138","207360_s_at",-0.499081054396797,8.10274883907868,-5.52550812506296,1.51449604152654e-07,1.17772423358279e-05,7.11568721865926,"NTSR1","4923"
"6742","209806_at",0.433067112767698,8.7805209361443,5.52124060506109,1.54510797786551e-07,1.19275192308487e-05,7.09677505663407,"HIST1H2BK","85236"
"7247","210638_s_at",-0.434497704161846,10.2075614779893,-5.51529112400603,1.58879610302938e-07,1.21589136688979e-05,7.0704245493458,"FBXO9","26268"
"6462","209427_at",0.346588993647436,7.96214112618119,5.51374833679071,1.60032072661509e-07,1.2182652099874e-05,7.0635944325178,"SMTN","6525"
"3961","205348_s_at",-0.853616993429993,11.3180973126164,-5.5082527070007,1.64204058869176e-07,1.23136428647926e-05,7.03927447025317,"DYNC1I1","1780"
"4365","205968_at",-0.753024374134387,8.21067342320953,-5.50811914060711,1.64306766655488e-07,1.23136428647926e-05,7.03868358766097,"KCNS3","3790"
"13130","220661_s_at",0.383916449680376,8.46242598309587,5.50667887887054,1.65418271662377e-07,1.23330406253847e-05,7.03231261346024,"ZNF692","55657"
"6544","209529_at",0.782195659203992,8.18218072081731,5.49938303934035,1.71162581796436e-07,1.26958747851469e-05,7.0000559222539,"PPAP2C","8612"
